ʻAlenuihāhā
'78 LA OG Affie
'78 Skunk 'D' x Gorilla Grape
'78 Skunk 'M' x Gorilla Grape
'98 Aloha White Widow
(CD x C-99) x (CD x SD)
(CD x C-99) x Purpurea F-2
(G13 Hashplant x Chitral) F3 x Taskenti F2
(GG#4 x BlissfulWizard) x Do-Si-Dos F2
(OG X Sour Diesel) X Durban
(Sticky Dog x Zkitllez) X Larry OG
(Stinky Dog x Zkittles) x Purple Punch
+Speed Auto
.508
00 Cheese
00 Kush
00 Skunk
007 Breath
1.3G
10
100 Hand Slap
1000 Mile Stare
1000L x Diesel
101 Headband
1024
10th Planet
12 Star
12lb Hammer
13
13 Flowers
13 Roses
13th Floor
13th Ghost
13th Warrior
14th Star
187
1979 Xmas Bud
1984
1995 Sensi Star Sativa
1:20 CBD+
2 Fast 2 Vast
2 In The Pink
2 OG's
2 Pounder
2 Scoops
20 Guage
2016 OG Glue
2016 OG Glue (Blueberry Pheno)
22
2046
206 Coookies
2112
215 Superbud
24 Carat
24K Banana
24K Tangie
24k on Fire
26 Cookies
26mm
2Many
2Poison
2nd Amendment
2nd Sunday
3 Bears OG
3 Cheese
3 Chems
3 Chems 2.0
3 Gorillas
3 In The Pink
3 Kings (Aka: Three Kings)
3 OG's #1
3 OG's #2
3 OG's #3
3 Pac
3 Run Homer
3 Way Purple
303 Alien (Aka: Colorado's Alien OG Kush)
303 Diesel
303 Headband
303 Kush Bx
303 OG
303 Purps
303 Stooges
303 White
303 Widow (Aka: Colorado's Blue Widow)
313 Headband
33 Splitter
33 Zkittlez
33rd Degree
36 Chambers
369
3D
3G
3P.O.G (Aka: Purple Parmesan Pebbles)
3X Platinum
3x Crazy (Aka: Optimus Prime)
3xPurple
4 Best 4 You
4 Black Rozes
4 Corners
4 Horseman Haze
4 Juices
4 Juicy Skunks
4 Kings
4 Locoz
4 Times Sour
40 Thieves
41 Reasons
413 Chem
420
420 Punch
425
44 d`s
44DS
4Chata
4D (Aka: 4th Dimension)
4G
4th Gear
5 Alive
5 Berry
5 Leaf Clover
5 Way
501st OG
517 Cronic
517 Diesel
517 Durban Poison
517 Gorilla Glue
517 Headband
5G
5G's
5G's Purple F2
5G's Red x Sour Diesel
5G's Yellow F2
5G's Yellow x (OG x Chemdawg)
5K Puff
5th Dimension
5th Element
6 Mill
60 Day Lemon
60 Day Wonder
618 OG
64 Peaches
6th Sun
7 B Lo
7 Hills
7 of 9
7-11
7/8 Sour
707 Chemdawg
707 Cherry Bomb
707 Headband
707 Kush
707 Lemon Tree
707 OG Kush
707 Octane
707 Truth Band
707 TruthBand
71 Wicked Flavors
710 Cheese
710 Diesel
710 Mango (Aka: Somango)
710 Shock Diesel
710 Stick Icky
716 Kush
72 Virgins
76 Peace Corps Panama
76' Thai Stick
78
747
760 Breath
78 Daffie
7th Heaven
7th Wave
8 Ball (Aka: 8 Ball Kush)
8 Mile
8 Mile Lime
8 Miles High
8 Millas High
808 Mana
818 Pure SFV OG (Aka: 818 OG)
818 SFV Fire OG
818HPOG
859 Granddaddy's Blue Cheese
87 Lem OG
87 Lime Pop
87' Lem x Limepop
88 Cherries
88 G-13 HashPlant
88 G-13 Hashplant
88 G13 Hashplant BX
8G13 HP x NL1
8″ Bagel
9 Alarm
9 Pound Hammer x Northern Lights
9 Volt
90 Micron
90's Nightmare
90X
91 Chem Dog x Caramel
91 DNL
91 Dragons
91 Krypt
92 Afghan Ghost OG
95 Dead
97 BlueMoonshine x Purple Northern Lights #5
98 Aloha White Widow
98 Bubba x Blueberry Syrup
99 Bubbles
99 Cookiez
9Lb Hammer x Purple Punch
9lb Flubber
9lb Hammer
9lb Wedding Cake
’97 SAGE
… And Beyond
Sunset Sherbet
A Cheesy Mist
A Little Kushy
A Maze
A+ Wonder
A-1 Haze
A-13 x C99
A-Dawg
A-Dub
A-K
A-Train
A.A.A
A.D.D.
A.J. Sour Diesel
A.M.S.
A1
A1 Corona
A1 Gorilla Ghoul
A1 Kush Pie
A1 Purps
A1 Yola
A5 Haze
ABAZABA
AC Diesel (Aka: Amsterdam City Diesel)
AC-DC 78
AC/DC
AC/DC Glue
ACDC / Purple Fuzz
ACDC x ACDC 78
ACDC x Deep Chunk
ACDC x Otto II F2
AD 17 (Aka: Aprico Delia 17)
ADVAK
AFG-7
AG13 Haze
AG13haze x Biker Kush
AGE99
AH/PAN/JAM x Sativa
AJ Sour Diesel x Pre Soviet Afghani
AJ’s Sour Diesel x Purple Punch
AJ’s Sour Diesel x TGA Vortex
AK
AK (Aka: AK 47)
AK 47
AK 47 Auto
AK 47 x Larry OG
AK 59 Auto
AK Auto
AK Automatic
AK Choco Kush
AK Confidential
AK Full Auto
AK Kush
AK Kush Express
AK Mir
AK Passion
AK Rapid
AK Skunk
AK Skunk Auto
AK Widow 47
AK XXL Auto
AK-020
AK-020 Autoflower
AK-107
AK-420
AK-420 Automatic
AK-47
AK-47 Auto
AK-47 Automatic
AK-47 XL
AK-47 x Pakistan
AK-48
AK-48 (Aka: Auto AK 48)
AK-48 Automatic
AK-49
AK-49 Auto
AK-77V (Aka: AK-47V)
AK-OG Kush
AK-Snow
AK20 Auto
AK27 Express
AK420
AK420 Autoflower
AK47
AK47 Auto
AK47 Autoflowering
AK47 x SCBDx
AK47 x Shishkaberry
AK47TNRF1
AK4Way
AK59
AK77TNRF1
AKF2
AKM
AKtombe
AKtombe auto
ALF #5
ALTA
AMG (Aka: Amnesia Mac Ganja)
ASD x SFV 2.0
ASH (Aka: i1 - ROOR ASH)
ASH
ATL Confidential
AToA (Aka: A Taste of Arcata)
Abacus
Abbys Road
Abe Froman
Abednego
Abominable Cookie Monster
Abominable SnowMan
Abominable Titans
Above and Beyond
Absolem
Absolute Herer
Abu Kush
Abula
Abusive Angel
Abusive OG
Abusively Grape
Abyss99
Acai Berry x Animal Cookies
Acai Berry x Bubba Kush
Acai Daiquiri
Acai Gelato x BlowPops Bx1
Acai Gelato x Kush Mints 11
Acai Mints
Acapulco Gold
Acapulco Gold - Preservation
Acapulco Gold x C99 (Aka: AGC99)
Acapulco Gold x Michoacon
Acapulco Pupil
Accidental Haze
Ace
Ace High
Ace Silver Haze
Ace of Spades
Achilles
Acid
Acid Cream
Acid Dough
Acid Orange
Acid Raindrops
Acid Reign
Acid X
Ackbar OG
Aconcagua Haze
Acosta's Diamonds
Actual C99 Cinderella
Actual Sativa
Ad Hoc
Adagio
Adam (JTR)
Adamantium
Adams
Adonai Kush
Adonis
Aero Bond
Af Duck
Af'Kitty
Af-Pak
Af-Pak (Aka: Af-Pak Hashplant)
Af-Pak x Ben
Af-Pak x Bubbleberry
Affie Bubba
Affie Taffie
Affiedaze
Affogato
AffyTaffy
Afgan Kush
Afgan Kush Ryder
Afgan Kush Special
Afgan Kush x Black Domina
Afgan Kush x Skunk
Afgan Kush x White Widow
Afgan Kush x Yumbolt
Afgani #1 Kal X
Afgani Skunk
Afghaan
Afghaan 90
Afghaan Dream
Afghan
Afghan 1
Afghan Abusive
Afghan Auto
Afghan Baked Cheesecake
Afghan Biscuits
Afghan Blue
Afghan Cow
Afghan Delight
Afghan Especial
Afghan Express
Afghan Face-Off
Afghan Ghost
Afghan Gorilla
Afghan H.A.
Afghan Hammer
Afghan Hash Plant
Afghan Haze
Afghan Haze 33
Afghan Heat
Afghan Helmand
Afghan Kush
Afghan Kush +
Afghan Kush Auto
Afghan Kush Autoflowering
Afghan Kush Early Harvest
Afghan Lemon
Afghan Mango
Afghan Mass
Afghan Mazar Auto
Afghan Mother
Afghan OG
Afghan Original
Afghan Peach
Afghan Pearl CBD Automatic
Afghan Poison
Afghan Posion Cream
Afghan Princess
Afghan Punch
Afghan Road Trip
Afghan Shadow
Afghan Skunk
Afghan Sour Kush
Afghan Storm Auto
Afghan Unicorn
Afghan United
Afghan/Skunk
Afghana
Afghanchitral
AfghangBang
Afghani
Afghani (Aka: GG #1)
Afghani #1
Afghani #1 Automatic
Afghani #1 IBL
Afghani #5
Afghani / Nepali
Afghani 1
Afghani 1 (Aka: M10)
Afghani 99
Afghani Bullrider
Afghani Erdpurt
Afghani Eureka
Afghani Gold
Afghani Hawaiian
Afghani Heirloom
Afghani Hindu Kush
Afghani Ice Cream
Afghani Kush
Afghani Kush (Aka: AK)
Afghani Landrasse
Afghani Lights
Afghani Mazar I Sharif (Aka: AfghaniMazar)
Afghani Milk
Afghani OG
Afghani Orange
Afghani Peshawar
Afghani Shit Show
Afghani Skunk
Afghani Special
Afghani Street Sweeper
Afghani Wonder
Afghani-Malawi Hybrid
Afghani/Black Domina Hybrid
Afghani/Nepali-Kerala Hybrid
Afghani/Nepali-Northern Mexico Hybrid
Afghaniberry
Afghanica
Afghanica AKA Kabul Baba
Afghanimal
Afghanistan Hashplant
Afghanistan Kush
Afghanistan Lights
Afgoo Overdrive
Afgoodie
Afgooey
Afgooey (Aka: Afghooey, Afgoo, Af-Gooey, Afghan Goo)
Afgooey Doja
Afgooiest
Aficionado Kush
Aficionado OG
Afkan HP
Africa Unite
African Buzz
African Chill
African Free
African Gold
African Haze
African Honey
African Maduro
African Orange
African Queen
African Spirit
African Strawberry Diesel
Africanistan
Afro
Afrodite
Afrokush
After 8
After 8 OG (Aka: After Eight OG)
After Dinner Breath
After Glow
After Life OG
After Party
Afterburner
Afterlife (Aka: Afterlife OG)
Afternoon Delight
Afternoon Delights
Agartha
Agathlan
Agent 18
Agent Banana
Agent Cooper
Agent Frank
Agent Garlic
Agent J
Agent Jack Lavender
Agent Lemon
Agent Mandarin Mocha (Aka: A.M.M.)
Agent Orange
Aggressor
Agha Black (Maruf Black) Preservation
Agha Cream Cake
Agha Red (Maruf Black) Preservation
Agharta
Agni
Agnih
Agosto Pato Duck
Agua Forza
Aiea
Ainara
Airborne G13
Airborne G13 x SSGH
Airheadz
Airheadz BX1
Airside OG
Aj Sour Diesel x Key Lime Pie
Aj's cookies
Ajac
Ak 420
Ak+
Ak47 Auto
Ak74
Akaisha
Akauto
Akorn aka Snowbud
Al Capone
Al Capone OG
Ala Moana
AlaDin
Alabama Wedding
Alabama Wildfire
Alabaster Jonez
Aladdin’s Skunk
Alakazam
Alamo Beer
Alaska
Alaska Legend
Alaska Thunderfuck
Alaska's Flavor
Alaskan Blackberry
Alaskan Diesel Auto
Alaskan Funk
Alaskan Ice
Alaskan Purple
Alaskan Purple Auto
Alaskan Super Skunk
Alaskan TF x Skunk 1
Alaskan Thunder (Aka: Alaskan Thunder Fuck)
Alaskan Thunder Fuck (Aka: ATF)
Albatross
Alberni Borealis
B-4
B-52 Bomber
B-Bud
B-Cheese
B-Line
B-S-B Cheddar #1
B-Witched
B. Lee
B.A.E. OG
B.B. King
B.F.G. (Aka: The Big Friendly Giant)
B.S.
B.S.E. x G-13
B.S.E. x Lemon Fire OG
B.T.Y OG (Aka: Better Than Yours OG)
B3n7
B52
BA #75 Haze
BB Dawg Candy
BB3TNRF1
BBS (CBD)
BC Albino Rhino
BC Arctic Sun
BC Big Bang
BC Big Bud
BC Black Velvet
BC Blueberry
BC Bubblegum
BC Bud lite
BC Cheese
BC Chronic
BC Coastal Haze
BC Coastal Mix
BC Diesel
BC Early Blueberry
BC God Bud
BC Gold
BC Golden Skunk
BC Grape Purps
BC Grown
BC Hash Plant
BC HashPlant
BC Haze #1 x Freezeland
BC Haze#2 x Freezeland
BC Hell Bush
BC King Haze
BC Kush
